"Row ID","Order ID","Order Date","Order Priority","Order Quantity",Sales,Discount,"Ship Mode",Profit,"Unit Price","Shipping Cost","Customer Name",Province,Region,"Customer Segment","Product Category","Product Sub-Category","Product Name","Product Container","Product Base Margin","Ship Date"
476,3297,2012-11-02,High,40,158.7,0.04,"Regular Air",-196.8,3.75,7.5,"Raymond Book",Alberta,West,Consumer,"Office Supplies",Labels,"Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","Small Box",0.37,2012-11-03
7304,52070,2009-12-01,"Not Specified",29,67.97,0.06,"Regular Air",-109.94,2.28,5.2,"Natalie Webber",Manitoba,Prarie,Corporate,"Office Supplies","Pens & Art Supplies","Binney & Smith inkTank?Erasable Pocket Highlighter. Chisel Tip. Yellow","Wrap Bag",0.41,2009-12-03
5100,36355,2009-12-02,Medium,43,90.93,0.05,"Regular Air",-72.5,2.08,2.56,"Anne Pryor",Quebec,Quebec,"Home Office","Office Supplies","Scissors. Rulers and Trimmers","Kleencut?Forged Office Shears by Acme United Corporation","Small Pack",0.55,2009-12-03
6476,46113,2009-12-02,"Not Specified",18,2567.13,0.02,"Express Air",945.54,136.98,24.49,"Nick Zandusky",Saskachewan,Prarie,"Small Business",Furniture,"Office Furnishings","3M Polarizing Task Lamp with Clamp Arm. Light Gray","Large Box",0.59,2009-12-03
918,6592,2009-12-01,Low,33,1621.1,0.07,"Express Air",-971.36,48.91,35,"Tamara Chand",Ontario,Ontario,Consumer,"Office Supplies","Storage & Organization","Tennsco Industrial Shelving","Large Box",0.83,2009-12-03
5099,36355,2009-12-02,Medium,10,125.95,0,"Regular Air",15.73,11.55,2.36,"Anne Pryor",Quebec,Quebec,"Home Office","Office Supplies","Pens & Art Supplies","Newell 309","Wrap Bag",0.55,2009-12-03
4922,35042,2010-12-02,"Not Specified",23,1196.86,0.06,"Regular Air",-12.51,50.98,6.5,"Michael Dominguez",Ontario,Ontario,"Home Office",Technology,"Computer Peripherals","Microsoft Natural Multimedia Keyboard","Small Box",0.73,2010-12-03
3524,25092,2010-12-01,High,6,141.27,0.08,"Express Air",28.14,21.38,2.99,"Katrina Willman","Nova Scotia",Atlantic,Consumer,"Office Supplies","Binders and Binder Accessories","Trimflex?Flexible Post Binders","Small Box",0.37,2010-12-03
3525,25092,2010-12-01,High,9,16.02,0.09,"Regular Air",-2.82,1.81,0.75,"Katrina Willman","Nova Scotia",Atlantic,Consumer,"Office Supplies","Rubber Bands","Assorted Color Push Pins","Wrap Bag",0.52,2010-12-03
3674,26305,2010-12-02,Medium,13,3503.56,0.01,"Delivery Truck",-633.44,262.11,62.74,"Max Jones",Ontario,Ontario,"Home Office",Furniture,Tables,"Bevis Boat-Shaped Conference Table","Jumbo Box",0.75,2010-12-03
3859,27527,2010-11-30,Medium,37,376.58,0.09,"Regular Air",1.33,10.4,5.4,"Rob Haberlin",Ontario,Ontario,Consumer,Furniture,"Office Furnishings","Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock","Small Pack",0.51,2010-12-03
3526,25092,2010-12-01,High,42,242.8,0.07,"Regular Air",95.91,5.84,1,"Katrina Willman",Ontario,Ontario,Consumer,"Office Supplies","Pens & Art Supplies","Quartet Omega?Colored Chalk. 12/Pack","Wrap Bag",0.38,2010-12-03
5404,38406,2010-12-02,Medium,12,754.94,0.01,"Delivery Truck",-226.24,58.14,36.61,"Denny Ordway","British Columbia",West,"Small Business",Furniture,Bookcases,"O'Sullivan 3-Shelf Heavy-Duty Bookcases","Jumbo Box",0.61,2010-12-03
1931,13799,2010-12-01,Critical,5,118.06,0.05,"Regular Air",2.63,22.23,5.08,"Sibella Parks",Alberta,West,"Small Business",Furniture,"Office Furnishings","Executive Impressions 14"","Small Pack",0.41,2010-12-03
3541,25248,2011-12-01,Medium,33,271.14,0.05,"Express Air",29.21,8.33,1.99,"Christina Vanderzanden","British Columbia",West,"Small Business",Technology,"Computer Peripherals","80 Minute Slim Jewel Case CD-R . 10/Pack - Staples","Small Pack",0.52,2011-12-03
5288,37667,2011-12-02,High,31,472.35,0.03,"Regular Air",61.68,14.48,6.46,"Peter Fuller",Saskachewan,Prarie,Consumer,"Office Supplies","Binders and Binder Accessories","GBC White Gloss Covers. Plain Front","Small Box",0.38,2011-12-03
2881,20804,2011-11-26,Low,13,4393.75,0.08,"Delivery Truck",215.31,442.14,14.7,"Sean Miller",Ontario,Ontario,"Small Business",Technology,"Office Machines","Okidata ML390 Turbo Dot Matrix Printers","Jumbo Drum",0.56,2011-12-03
6385,45376,2011-12-02,Critical,19,6648.58,0.08,"Delivery Truck",-555.98,370.98,99,"Vivek Gonzalez",Quebec,Quebec,Consumer,"Office Supplies","Storage & Organization","Sauder Facets Collection Locker/File Cabinet. Sky Alder Finish","Jumbo Drum",0.65,2011-12-03
4504,32065,2011-12-02,Medium,25,450.28,0.09,"Regular Air",-12.35,17.98,8.51,"Laurel Elliston",Quebec,Quebec,Corporate,Technology,"Office Machines","Canon P1-DHIII Palm Printing Calculator","Medium Box",0.4,2011-12-03
4704,33510,2011-12-02,High,42,267.06,0.03,"Regular Air",-96.95,6.24,5.22,"Vivek Grady",Ontario,Ontario,Corporate,Furniture,"Office Furnishings","Eldon Expressions Mahogany Wood Desk Collection","Small Box",0.6,2011-12-03
3800,27106,2011-12-01,High,1,13.96,0.06,"Regular Air",-4.7,10.91,2.99,"Lena Creighton",Ontario,Ontario,"Home Office","Office Supplies","Binders and Binder Accessories","Heavy-Duty E-Z-D?Binders","Small Box",0.38,2011-12-03
3802,27106,2011-12-01,High,29,3524.55,0.08,"Delivery Truck",-570.18,130.98,30,"Lena Creighton",Ontario,Ontario,"Home Office",Furniture,"Chairs & Chairmats","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms. Plum","Jumbo Drum",0.78,2011-12-03
3803,27106,2011-12-01,High,42,890.61,0.05,"Regular Air",297.11,22.23,3.63,"Lena Creighton",Ontario,Ontario,"Home Office",Furniture,"Office Furnishings","Executive Impressions 14" Contract Wall Clock","Small Pack",0.52,2011-12-03
3804,27106,2011-12-01,High,10,64.19,0.08,"Regular Air",3.77,6.68,1.5,"Lena Creighton",Ontario,Ontario,"Home Office","Office Supplies","Pens & Art Supplies","Sanford Liquid Accent Highlighters","Wrap Bag",0.48,2011-12-03
7266,51842,2011-11-28,Low,1,54.22,0.02,"Regular Air",-19.09,48.91,5.81,"Tamara Manning",Alberta,West,Corporate,"Office Supplies",Paper,"Xerox 1891","Small Box",0.38,2011-12-03
2044,14563,2011-12-02,Critical,31,953.045,0.02,"Regular Air",298.47,35.99,5.99,"Becky Pak",Alberta,West,Corporate,Technology,"Telephones and Communication",Accessory41,"Wrap Bag",0.38,2011-12-03
3560,25377,2012-11-26,Low,3,4343.51,0.09,"Delivery Truck",-3755.03,1500.97,29.7,"Don Jones","Northwest Territories","Northwest Territories",Corporate,Technology,"Office Machines","Epson DFX5000+ Dot Matrix Printer","Jumbo Drum",0.57,2012-12-03
6821,48576,2012-12-01,"Not Specified",47,316.68,0.06,"Regular Air",-161,6.48,7.49,"Sandra Glassco",Ontario,Ontario,"Home Office","Office Supplies",Paper,"Xerox 220","Small Box",0.37,2012-12-03
1792,12837,2012-12-02,Medium,22,66.19,0.02,"Regular Air",15.84,2.88,0.99,"Dave Hallsten",Ontario,Ontario,"Home Office","Office Supplies",Labels,"Avery 474","Small Box",0.36,2012-12-03
2977,21505,2012-12-03,Low,3,912.35,0.07,"Delivery Truck",-379.22,284.98,69.55,"Jennifer Ferguson",Quebec,Quebec,"Home Office",Furniture,"Chairs & Chairmats","Global Commerce?Series High-Back Swivel/Tilt Chairs","Jumbo Drum",0.6,2012-12-03
1889,13570,2012-12-02,"Not Specified",2,16.97,0.04,"Regular Air",-8.8,8.34,0.96,"Grant Thornton",Yukon,Yukon,Corporate,Furniture,"Office Furnishings","Document Clip Frames","Wrap Bag",0.43,2012-12-03
7707,55239,2012-12-03,Critical,6,1008.87,0.02,"Express Air",-505.98,209.37,69,"Joni Wasserman",Quebec,Quebec,Consumer,Furniture,Tables,"Hon 2111 Invitation?Series Corner Table","Large Box",0.79,2012-12-03
7791,55747,2012-12-02,High,36,17560.9,0.09,"Delivery Truck",4801.82,500.98,26,"John Lucas",Ontario,Ontario,"Small Business",Furniture,"Chairs & Chairmats","Global Troy?Executive Leather Low-Back Tilter","Jumbo Drum",0.6,2012-12-03
5000,35590,2012-12-02,Critical,4,423.95,0,"Regular Air",-263.95,99.99,19.99,"Ryan Crowe",Manitoba,Prarie,"Small Business",Technology,"Computer Peripherals","US Robotics 56K V.92 External Faxmodem","Small Box",0.52,2012-12-03
1279,9285,2009-01-02,Critical,3,124.81,0.06,"Regular Air",-11.94,40.98,2.99,"David Philippe","Nova Scotia",Atlantic,Consumer,"Office Supplies","Binders and Binder Accessories","Avery Trapezoid Ring Binder. 3" Capacity. Black. 1040 sheets","Small Box",0.36,2009-01-04
6224,44069,2009-01-02,Critical,16,137.63,0.09,"Express Air",26.71,9.11,2.15,"Elizabeth Moffitt","British Columbia",West,Consumer,"Office Supplies",Paper,"Black Print Carbonless Snap-Off?Rapid Letter. 8 1/2" x 7"","Wrap Bag",0.4,2009-01-04
1074,7909,2009-01-03,High,29,122.23,0.03,"Regular Air",24.55,4.26,1.2,"Alex Russell",Alberta,West,"Home Office","Office Supplies","Pens & Art Supplies","Dixon Prang?Watercolor Pencils. 10-Color Set with Brush","Wrap Bag",0.44,2009-01-04
5704,40354,2009-01-03,High,29,172.51,0.03,"Regular Air",12.55,5.58,2.99,"Patrick Jones","New Brunswick",Atlantic,"Home Office","Office Supplies","Binders and Binder Accessories","Avery Heavy-Duty EZD ?Binder With Locking Rings","Small Box",0.37,2009-01-04
1336,9762,2009-01-03,High,12,262.76,0.05,"Regular Air",-146.05,20.98,21.2,"Larry Tron",Alberta,West,"Home Office",Furniture,"Office Furnishings","36X48 HARDFLOOR CHAIRMAT","Medium Box",0.78,2009-01-04
5705,40354,2009-01-03,High,4,698,0.09,"Delivery Truck",-93.16,212.6,52.2,"Patrick Jones","New Brunswick",Atlantic,"Home Office",Furniture,Tables,"Bush Advantage Collection?Round Conference Table","Jumbo Box",0.64,2009-01-04
5273,37537,2009-01-02,Low,43,4083.19,0.07,"Delivery Truck",-1049.85,100.98,45,"Alan Schoenberger","British Columbia",West,Corporate,Furniture,"Chairs & Chairmats","Hon Valutask?Swivel Chairs","Jumbo Drum",0.69,2009-01-04
8077,57606,2010-01-03,"Not Specified",37,294.48,0.08,"Regular Air",-64.24,8.46,3.62,"Darren Budd",Ontario,Ontario,Consumer,Technology,"Computer Peripherals","Imation 3.5". RTS 247544 3M 3.5 DSDD. 10/Pack","Small Pack",0.61,2010-01-04
2832,20449,2010-01-03,Medium,19,1216.5,0.1,"Regular Air",162.18,67.28,19.99,"Nora Paige",Newfoundland,Atlantic,"Small Business","Office Supplies","Binders and Binder Accessories","Catalog Binders with Expanding Posts","Small Box",0.4,2010-01-04
3621,25860,2010-01-02,Low,9,740.2,0.05,"Express Air",239.94,83.98,5.01,"Elpida Rittenbach","Nova Scotia",Atlantic,Consumer,"Office Supplies",Envelopes,"Ames Color-File?Green Diamond Border X-ray Mailers","Small Box",0.38,2010-01-04
3699,26432,2009-12-30,Low,11,45.18,0.1,"Express Air",-10.77,3.98,2.97,"Logan Haushalter",Quebec,Quebec,Corporate,"Office Supplies",Paper,"Unpadded Memo Slips","Wrap Bag",0.35,2010-01-04
4077,29058,2010-01-03,High,23,128.52,0.06,"Regular Air",42.8,5.84,1,"Valerie Takahito",Manitoba,Prarie,Consumer,"Office Supplies","Pens & Art Supplies","Quartet Omega?Colored Chalk. 12/Pack","Wrap Bag",0.38,2010-01-04
5377,38215,2010-01-02,Critical,38,3676.96,0.09,"Express Air",1233.45,104.85,19.99,"Dennis Pardue",Saskachewan,Prarie,"Small Business","Office Supplies",Paper,"Multicolor Computer Printout Paper","Small Box",0.37,2010-01-04
125,802,2011-01-04,Critical,2,38.5,0.09,"Regular Air",-52.14,15.99,9.4,"Kean Nguyen",Ontario,Ontario,Corporate,Technology,"Office Machines","AT&T Black Trimline Phone. Model 210","Small Box",0.49,2011-01-04
586,4006,2011-01-03,Medium,38,1441.61,0.06,"Regular Air",624.84,37.94,5.08,"Jas O'Carroll",Ontario,Ontario,Corporate,"Office Supplies",Paper,"Snap-A-Way?Black Print Carbonless Ruled Speed Letter. Triplicate","Wrap Bag",0.38,2011-01-04
4696,33473,2011-01-04,Low,50,600.22,0.08,"Regular Air",27.86,12.98,3.14,"Michelle Moray",Saskachewan,Prarie,Corporate,"Office Supplies","Scissors. Rulers and Trimmers","Acme?8" Straight Scissors","Small Pack",0.6,2011-01-04
1395,10144,2011-01-02,Critical,16,5403.75,0.08,"Delivery Truck",103.83,355.98,58.92,"Sonia Sunley","British Columbia",West,Corporate,Furniture,"Chairs & Chairmats","Hon 4700 Series Mobuis?Mid-Back Task Chairs with Adjustable Arms","Jumbo Drum",0.64,2011-01-04
8123,58054,2011-01-04,High,26,61.4,0.04,"Regular Air",-92.11,2.08,5.33,"David Philippe",Ontario,Ontario,Consumer,Furniture,"Office Furnishings","Eldon?Wave Desk Accessories","Small Box",0.43,2011-01-04
3358,24033,2011-01-02,High,50,1227.18,0,"Delivery Truck",-252.53,23.99,15.68,"Steven Ward",Manitoba,Prarie,Consumer,Furniture,"Office Furnishings","Westinghouse Floor Lamp with Metal Mesh Shade. Black","Jumbo Drum",0.62,2011-01-04
7382,52640,2011-01-01,Medium,18,1163.75,0.05,"Express Air",222.17,63.98,19.99,"Steven Ward",Manitoba,Prarie,Consumer,"Office Supplies","Binders and Binder Accessories","GBC ProClick Punch Binding System","Small Box",0.36,2011-01-04
6238,44198,2011-01-04,Critical,35,625.948,0.04,"Express Air",-87.02,20.99,3.3,"Greg Matthias","British Columbia",West,"Home Office",Technology,"Telephones and Communication",Accessory39,"Small Pack",0.81,2011-01-04
1396,10144,2011-01-02,Critical,1,192.49,0.02,"Delivery Truck",-98.3,160.98,30,"Sonia Sunley","British Columbia",West,Corporate,Furniture,"Chairs & Chairmats","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","Jumbo Drum",0.62,2011-01-04
985,7107,2012-01-04,"Not Specified",3,172.04,0.02,"Regular Air",143.08,54.2,11.1,"Steve Chapman",Manitoba,Prarie,Corporate,Furniture,"Office Furnishings","Eldon Advantage?Foldable Chair Mats for Low Pile Carpets","Medium Box",0.64,2012-01-04
6146,43494,2012-01-03,Medium,2,3668.28,0.09,"Regular Air",-4858.67,1938.02,13.99,"Jill Matthias","British Columbia",West,Consumer,Technology,"Office Machines","Polycom ViewStation?Adapter H323 Videoconferencing Unit","Medium Box",0.38,2012-01-04
5017,35811,2012-01-03,Critical,49,741.57,0.1,"Regular Air",352.41,15.57,1.39,"Chuck Clark",Alberta,West,Corporate,"Office Supplies",Envelopes,"Park Ridge?Embossed Executive Business Envelopes","Small Box",0.38,2012-01-04
4426,31555,2012-01-04,Critical,38,3531.75,0,"Regular Air",572.26,88.84,20.79,"Jill Fjeld",Manitoba,Prarie,"Home Office",Furniture,"Office Furnishings","Luxo Adjustable Task Clamp Lamp","Large Box",0.59,2012-01-04
4594,32676,2009-02-01,Critical,37,1697.44,0.06,"Regular Air",523.43,45.19,1.99,"Joy Smith","Prince Edward Island",Atlantic,Corporate,Technology,"Computer Peripherals","Verbatim DVD-RAM. 9.4GB. Rewritable. Type 1. DS. DataLife Plus","Small Pack",0.55,2009-02-04
1896,13604,2009-02-02,"Not Specified",38,3152.75,0.04,"Regular Air",1166.4,83.1,6.13,"Erica Bern","Prince Edward Island",Atlantic,Corporate,Technology,"Computer Peripherals","Micro Innovations Micro Digital Wireless Keyboard and Mouse. Gray","Small Box",0.45,2009-02-04
7786,55713,2009-02-02,High,49,5718.85,0.09,"Delivery Truck",-2426.55,122.99,70.2,"Alan Schoenberger",Ontario,Ontario,Corporate,Furniture,"Chairs & Chairmats","Global High-Back Leather Tilter. Burgundy","Jumbo Drum",0.74,2009-02-04
2956,21383,2009-01-30,Low,31,16066.8,0.07,"Regular Air",7416.43,574.74,24.49,"Rick Reed","Northwest Territories","Northwest Territories",Consumer,Technology,"Office Machines","Polycom ViaVideo?Desktop Video Communications Unit","Large Box",0.37,2009-02-04
5919,41988,2009-02-04,Low,33,4610.35,0.08,"Delivery Truck",751.58,145.45,17.85,"Matt Abelman","British Columbia",West,"Home Office",Technology,"Office Machines","Panasonic KX-P1150 Dot Matrix Printer","Jumbo Drum",0.56,2009-02-04
750,5381,2010-01-28,Low,47,4888.14,0.07,"Regular Air",1545.09,107.53,5.81,"Edward Nazzal",Ontario,Ontario,"Home Office",Furniture,"Office Furnishings","Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet. Computer. 39" x 49"","Medium Box",0.65,2010-02-04
751,5381,2010-01-28,Low,27,63.87,0.09,"Regular Air",-149.93,2.18,7.09,"Edward Nazzal",Ontario,Ontario,"Home Office","Office Supplies",Paper,"Ampad?Evidence?Wirebond Steno Books. 6" x 9"","Wrap Bag",0.38,2010-02-04
7815,55877,2010-02-02,"Not Specified",40,144.28,0.01,"Express Air",52.94,3.08,0.99,"Erin Mull","New Brunswick",Atlantic,Corporate,"Office Supplies",Labels,"Avery 511","Small Box",0.37,2010-02-04
188,1222,2010-02-04,Medium,48,257.39,0.08,"Regular Air",-121.91,5.28,5.57,"Nicole Brennan",Alberta,West,"Home Office","Office Supplies",Paper,"Xerox 1981","Small Box",0.4,2010-02-04
1670,12067,2010-02-04,Critical,45,271.06,0,"Regular Air",-76.6,5.74,5.01,"Toby Swindell",Saskachewan,Prarie,"Small Business","Office Supplies","Binders and Binder Accessories","Binder Posts","Small Box",0.39,2010-02-04
7685,55075,2011-02-01,Critical,21,556.45,0.08,"Delivery Truck",-124.42,25.98,14.36,"Lena Hernandez","Nova Scotia",Atlantic,"Home Office",Furniture,"Chairs & Chairmats","Global Stack Chair without Arms. Black","Jumbo Drum",0.6,2011-02-04
4783,33958,2011-02-02,Critical,14,336.48,0.09,"Regular Air",5.56,25.99,5.37,"Mark Haberlin","Nova Scotia",Atlantic,"Small Business","Office Supplies","Pens & Art Supplies","BOSTON?Ranger?#55 Pencil Sharpener. Black","Small Box",0.56,2011-02-04
6354,45059,2011-02-03,"Not Specified",35,1327.59,0.05,"Express Air",371.28,37.74,2.9,"Tony Chapman","Nova Scotia",Atlantic,Consumer,"Office Supplies","Pens & Art Supplies","Panasonic KP-150 Electric Pencil Sharpener","Small Pack",0.59,2011-02-04
4782,33958,2011-02-02,Critical,27,462.366,0.1,"Regular Air",-120.05,20.99,3.3,"Mark Haberlin","Nova Scotia",Atlantic,"Small Business",Technology,"Telephones and Communication",Accessory39,"Small Pack",0.81,2011-02-04
1717,12326,2011-02-02,Critical,4,123.82,0.05,"Regular Air",-0.37,29.34,57.87,"Troy Staebel",Ontario,Ontario,"Small Business",Furniture,"Office Furnishings","Seth Thomas 14" Putty-Colored Wall Clock","Small Box",0.54,2011-02-04
3008,21639,2011-02-02,"Not Specified",24,145.15,0.07,"Regular Air",-169.17,5.94,9.92,"Tom Ashbrook",Yukon,Yukon,"Home Office","Office Supplies","Binders and Binder Accessories","Storex Dura Pro?Binders","Small Box",0.38,2011-02-04
7550,54020,2012-01-31,Low,35,648.58,0.05,"Regular Air",182.63,18.97,5.21,"Jennifer Ferguson",Quebec,Quebec,Corporate,"Office Supplies",Paper,"Xerox 1887","Small Box",0.37,2012-02-04
971,7072,2012-02-04,Critical,29,258.61,0.07,"Regular Air",-15.96,8.85,5.6,"Maureen Fritzler",Ontario,Ontario,Corporate,"Office Supplies","Binders and Binder Accessories","GBC Standard Plastic Binding Systems Combs","Small Box",0.36,2012-02-04
1380,10022,2009-03-04,Low,1,12.18,0.06,"Regular Air",-3.88,10.14,2.27,"Delfina Latchford","Northwest Territories","Northwest Territories","Small Business","Office Supplies",Paper,"Staples Wirebound Steno Books. 6" x 9". 12/Pack","Wrap Bag",0.36,2009-03-04
3018,21703,2009-03-02,"Not Specified",20,1846.76,0.03,"Regular Air",3.14,92.23,39.61,"Alan Hwang","New Brunswick",Atlantic,"Small Business",Furniture,"Office Furnishings","Deflect-o RollaMat Studded. Beveled Mat for Medium Pile Carpeting","Medium Box",0.67,2009-03-04
5907,41888,2009-02-28,Low,23,187.8,0.08,"Express Air",-41.83,8.32,2.38,"Victoria Pisteka","British Columbia",West,Corporate,Technology,"Computer Peripherals","Imation 3.5 IBM Formatted Diskettes. 10/Box","Small Pack",0.74,2009-03-04
7599,54369,2009-03-02,"Not Specified",47,421.08,0,"Express Air",82.31,8.33,1.99,"Ryan Akin",Ontario,Ontario,Consumer,Technology,"Computer Peripherals","80 Minute Slim Jewel Case CD-R . 10/Pack - Staples","Small Pack",0.52,2009-03-04
3198,22917,2009-03-01,Medium,1,3550.28,0.06,"Express Air",-11769.2,3499.99,24.49,"Nathan Mautz","New Brunswick",Atlantic,Corporate,Technology,"Copiers and Fax","Canon imageCLASS 2200 Advanced Copier","Large Box",0.37,2009-03-04
6464,46021,2009-03-02,High,1,199.48,0.08,"Delivery Truck",-120.24,170.98,35.89,"Theresa Swint",Manitoba,Prarie,"Small Business",Furniture,Bookcases,"Rush Hierlooms Collection 1" Thick Stackable Bookcases","Jumbo Box",0.66,2009-03-04
3017,21703,2009-03-02,"Not Specified",3,12.01,0,"Regular Air",-1.08,3.69,0.5,"Alan Hwang","New Brunswick",Atlantic,"Small Business","Office Supplies",Labels,"Avery 501","Small Box",0.38,2009-03-04
237,1600,2010-03-02,Medium,32,303.59,0.1,"Regular Air",-45.99,9.65,6.22,"Liz MacKendrick",Ontario,Ontario,Corporate,Furniture,"Office Furnishings","Eldon Expressions?Desk Accessory. Wood Pencil Holder. Oak","Small Box",0.55,2010-03-04
1331,9701,2010-02-27,Low,8,103.75,0.01,"Regular Air",25.13,12.97,1.49,"Herbert Flentye",Ontario,Ontario,"Small Business","Office Supplies","Binders and Binder Accessories","Mead 1st Gear 2" Zipper Binder. Asst. Colors","Small Box",0.35,2010-03-04
2410,17506,2010-02-28,Low,33,9473.31,0.03,"Delivery Truck",1939.11,294.62,42.52,"Susan Vittorini",Ontario,Ontario,"Home Office","Office Supplies",Appliances,"3.6 Cubic Foot Counter Height Office Refrigerator","Jumbo Drum",0.57,2010-03-04
8230,58820,2010-02-27,Low,24,307.49,0.01,"Regular Air",61.51,12.2,6.02,"Patricia Hirasaki",Ontario,Ontario,"Home Office",Furniture,"Office Furnishings","Advantus Panel Wall Certificate Holder - 8.5x11","Small Pack",0.43,2010-03-04
1203,8807,2010-02-25,Low,14,1379.34,0.08,"Regular Air",-78.54,125.99,4.2,"Natalie Webber",Newfoundland,Atlantic,Consumer,Technology,"Telephones and Communication",i1000plus,"Small Box",0.57,2010-03-04
6630,47169,2010-03-03,Medium,15,803.267,0.06,"Regular Air",-19.97,65.99,5.26,"Doug Jacobs","Nova Scotia",Atlantic,"Home Office",Technology,"Telephones and Communication",8860,"Small Box",0.56,2010-03-04
6109,43271,2010-03-03,Medium,2,7.75,0.03,"Regular Air",-5.27,2.6,2.4,"Brenda Bowman",Quebec,Quebec,"Small Business","Office Supplies","Pens & Art Supplies","12 Colored Short Pencils","Wrap Bag",0.58,2010-03-04
7738,55424,2010-03-02,Medium,6,25.84,0.04,"Express Air",-4.13,1.76,4.86,"Victoria Brennan",Alberta,West,"Small Business",Furniture,"Office Furnishings","Regeneration Desk Collection","Small Box",0.41,2010-03-04
2259,16230,2010-02-27,Low,40,4538.66,0,"Regular Air",506.86,111.03,8.64,"Sonia Sunley","British Columbia",West,Corporate,"Office Supplies","Storage & Organization","Fellowes Recycled Storage Drawers","Small Box",0.78,2010-03-04
721,5188,2011-03-01,"Not Specified",24,192.8,0.05,"Regular Air",31,8.01,2.87,"Bradley Drucker",Yukon,Yukon,"Small Business","Office Supplies",Paper,"TOPS Money Receipt Book. Consecutively Numbered in Red.","Wrap Bag",0.4,2011-03-04
4995,35555,2011-03-04,Medium,2,10.43,0.07,"Regular Air",-4.72,4.98,0.8,"James Lanier",Ontario,Ontario,Corporate,"Office Supplies",Paper,"Rediform S.O.S. Phone Message Books","Wrap Bag",0.36,2011-03-04
2309,16642,2011-03-02,"Not Specified",46,7640.23,0.07,"Regular Air",2027.68,205.99,2.5,"Adam Hart",Yukon,Yukon,Corporate,Technology,"Telephones and Communication",V70,"Small Box",0.59,2011-03-04
6477,46115,2011-03-02,Critical,35,677.43,0.1,"Regular Air",-37.99,19.98,4,"Tom Stivers",Quebec,Quebec,"Small Business",Technology,"Computer Peripherals","Belkin 105-Key Black Keyboard","Small Box",0.68,2011-03-04
5643,39909,2011-02-24,Low,50,7778.76,0,"Regular Air",2547.3,175.99,4.99,"Chris Selesnick",Ontario,Ontario,"Home Office",Technology,"Telephones and Communication",5165,"Small Box",0.59,2011-03-04
6682,47525,2011-03-03,Medium,40,649.46,0.01,"Regular Air",189.04,15.98,4,"Anthony Rawles","British Columbia",West,"Small Business",Technology,"Computer Peripherals","Logitech Access Keyboard","Small Box",0.37,2011-03-04
6110,43296,2012-03-03,Medium,41,1665.81,0.06,"Regular Air",557.52,40.98,7.47,"Larry Tron",Alberta,West,Corporate,"Office Supplies","Binders and Binder Accessories","Wilson Jones Ledger-Size. Piano-Hinge Binder. 2". Blue","Small Box",0.37,2012-03-04
4621,32902,2012-03-03,High,34,145.48,0.03,"Express Air",32.43,4.26,1.2,"Corey Lock",Quebec,Quebec,"Home Office","Office Supplies","Pens & Art Supplies","Dixon Prang?Watercolor Pencils. 10-Color Set with Brush","Wrap Bag",0.44,2012-03-04
3605,25767,2012-03-03,High,15,593.73,0.04,"Regular Air",108.01,38.76,13.26,"Ann Chong","Northwest Territories","Northwest Territories",Corporate,"Office Supplies",Paper,"Xerox 1892","Small Box",0.36,2012-03-04
7086,50564,2012-03-02,High,30,11041.4,0.07,"Regular Air",4456.25,387.99,19.99,"Julie Prescott",Ontario,Ontario,"Home Office","Office Supplies","Binders and Binder Accessories","Fellowes PB300 Plastic Comb Binding Machine","Small Box",0.38,2012-03-04
5874,41666,2012-03-03,Medium,26,596.156,0.1,"Express Air",-97.92,28.99,8.59,"Corey Roper",Newfoundland,Atlantic,"Small Business",Technology,"Telephones and Communication","SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp","Medium Box",0.56,2012-03-04
2974,21478,2012-03-02,Low,16,423.07,0.01,"Regular Air",126.95,25.38,8.99,"Keith Dawkins",Manitoba,Prarie,"Home Office",Furniture,"Office Furnishings","Executive Impressions 13" Chairman Wall Clock","Small Pack",0.5,2012-03-04
615,4230,2012-03-03,Critical,18,409.16,0.05,"Regular Air",21.96,22.72,8.99,"Tamara Willingham",Yukon,Yukon,Corporate,Furniture,"Office Furnishings","Executive Impressions 14" Two-Color Numerals Wall Clock","Small Pack",0.44,2012-03-04
2621,18950,2012-02-27,Low,33,3008.5,0.05,"Delivery Truck",1101.9,90.97,14,"Barry Gonzalez",Quebec,Quebec,"Small Business",Technology,"Office Machines","Lexmark Z54se Color Inkjet Printer","Jumbo Drum",0.36,2012-03-04
6817,48518,2009-04-02,Medium,17,585.47,0.1,"Express Air",178.14,37.94,5.08,"Scot Coram",Ontario,Ontario,Corporate,"Office Supplies",Paper,"Snap-A-Way?Black Print Carbonless Ruled Speed Letter. Triplicate","Wrap Bag",0.38,2009-04-04
3573,25475,2009-04-04,Critical,49,305.96,0.06,"Regular Air",-191.49,6.48,7.49,"Lena Cacioppo","British Columbia",West,"Home Office","Office Supplies",Paper,"Xerox 220","Small Box",0.37,2009-04-04
